firm_name,ticker,quarter,quarter_str,total_patents,ai_patents,ai_share
The Boeing Company,BA,2023Q2,2023Q2,194,37,0.19072164948453607
The Boeing Company,BA,2023Q3,2023Q3,200,29,0.145
The Boeing Company,BA,2023Q4,2023Q4,203,32,0.15763546798029557
The Procter & Gamble Company,PG,2016Q1,2016Q1,98,2,0.02040816326530612
The Procter & Gamble Company,PG,2016Q2,2016Q2,105,1,0.009523809523809525
The Procter & Gamble Company,PG,2016Q3,2016Q3,79,2,0.02531645569620253
The Procter & Gamble Company,PG,2016Q4,2016Q4,109,2,0.01834862385321101
The Procter & Gamble Company,PG,2017Q1,2017Q1,111,1,0.009009009009009009
The Procter & Gamble Company,PG,2017Q2,2017Q2,108,3,0.027777777777777776
The Procter & Gamble Company,PG,2017Q3,2017Q3,140,2,0.014285714285714285
The Procter & Gamble Company,PG,2017Q4,2017Q4,102,2,0.0196078431372549
The Procter & Gamble Company,PG,2018Q1,2018Q1,102,7,0.06862745098039216
The Procter & Gamble Company,PG,2018Q2,2018Q2,129,4,0.031007751937984496
The Procter & Gamble Company,PG,2018Q3,2018Q3,108,0,0.0
The Procter & Gamble Company,PG,2018Q4,2018Q4,106,2,0.018867924528301886
The Procter & Gamble Company,PG,2019Q1,2019Q1,84,2,0.023809523809523808
The Procter & Gamble Company,PG,2019Q2,2019Q2,139,8,0.05755395683453238
The Procter & Gamble Company,PG,2019Q3,2019Q3,99,1,0.010101010101010102
The Procter & Gamble Company,PG,2019Q4,2019Q4,135,1,0.007407407407407408
The Procter & Gamble Company,PG,2020Q1,2020Q1,130,8,0.06153846153846154
The Procter & Gamble Company,PG,2020Q2,2020Q2,157,5,0.03184713375796178
The Procter & Gamble Company,PG,2020Q3,2020Q3,123,4,0.032520325203252036
The Procter & Gamble Company,PG,2020Q4,2020Q4,124,1,0.008064516129032258
The Procter & Gamble Company,PG,2021Q1,2021Q1,96,6,0.0625
The Procter & Gamble Company,PG,2021Q2,2021Q2,108,1,0.009259259259259259
The Procter & Gamble Company,PG,2021Q3,2021Q3,135,8,0.05925925925925926
The Procter & Gamble Company,PG,2021Q4,2021Q4,122,6,0.04918032786885246
The Procter & Gamble Company,PG,2022Q1,2022Q1,84,1,0.011904761904761904
The Procter & Gamble Company,PG,2022Q2,2022Q2,97,8,0.08247422680412371
The Procter & Gamble Company,PG,2022Q3,2022Q3,91,2,0.02197802197802198
The Procter & Gamble Company,PG,2022Q4,2022Q4,91,6,0.06593406593406594
The Procter & Gamble Company,PG,2023Q1,2023Q1,74,2,0.02702702702702703
The Procter & Gamble Company,PG,2023Q2,2023Q2,112,1,0.008928571428571428
The Procter & Gamble Company,PG,2023Q3,2023Q3,93,2,0.021505376344086023
The Procter & Gamble Company,PG,2023Q4,2023Q4,116,1,0.008620689655172414
The Travelers Indemnity Company,TRV,2016Q3,2016Q3,1,0,0.0
The Travelers Indemnity Company,TRV,2017Q2,2017Q2,1,1,1.0
The Travelers Indemnity Company,TRV,2017Q3,2017Q3,1,0,0.0
The Travelers Indemnity Company,TRV,2017Q4,2017Q4,1,1,1.0
The Travelers Indemnity Company,TRV,2018Q1,2018Q1,2,1,0.5
The Travelers Indemnity Company,TRV,2018Q2,2018Q2,2,2,1.0
The Travelers Indemnity Company,TRV,2018Q3,2018Q3,3,2,0.6666666666666666
The Travelers Indemnity Company,TRV,2018Q4,2018Q4,1,0,0.0
The Travelers Indemnity Company,TRV,2019Q1,2019Q1,3,3,1.0
The Travelers Indemnity Company,TRV,2019Q2,2019Q2,6,5,0.8333333333333334
The Travelers Indemnity Company,TRV,2019Q3,2019Q3,1,1,1.0
The Travelers Indemnity Company,TRV,2019Q4,2019Q4,4,4,1.0
The Travelers Indemnity Company,TRV,2020Q1,2020Q1,4,4,1.0
The Travelers Indemnity Company,TRV,2020Q2,2020Q2,4,4,1.0
The Travelers Indemnity Company,TRV,2020Q3,2020Q3,2,2,1.0
The Travelers Indemnity Company,TRV,2020Q4,2020Q4,1,1,1.0
The Travelers Indemnity Company,TRV,2021Q1,2021Q1,3,3,1.0
The Travelers Indemnity Company,TRV,2021Q2,2021Q2,1,1,1.0
The Travelers Indemnity Company,TRV,2021Q3,2021Q3,2,2,1.0
The Travelers Indemnity Company,TRV,2021Q4,2021Q4,1,1,1.0
The Travelers Indemnity Company,TRV,2022Q1,2022Q1,4,4,1.0
The Travelers Indemnity Company,TRV,2022Q2,2022Q2,4,4,1.0
The Travelers Indemnity Company,TRV,2022Q3,2022Q3,2,2,1.0
The Travelers Indemnity Company,TRV,2022Q4,2022Q4,4,3,0.75
The Travelers Indemnity Company,TRV,2023Q1,2023Q1,7,7,1.0
The Travelers Indemnity Company,TRV,2023Q2,2023Q2,7,7,1.0
The Travelers Indemnity Company,TRV,2023Q3,2023Q3,5,5,1.0
The Travelers Indemnity Company,TRV,2023Q4,2023Q4,5,5,1.0
Trimble Inc.,TRMB,2016Q4,2016Q4,1,0,0.0
Trimble Inc.,TRMB,2017Q1,2017Q1,24,9,0.375
Trimble Inc.,TRMB,2017Q2,2017Q2,25,12,0.48
Trimble Inc.,TRMB,2017Q3,2017Q3,20,15,0.75
Trimble Inc.,TRMB,2017Q4,2017Q4,11,4,0.36363636363636365
Trimble Inc.,TRMB,2018Q1,2018Q1,18,11,0.6111111111111112
Trimble Inc.,TRMB,2018Q2,2018Q2,9,3,0.3333333333333333
Trimble Inc.,TRMB,2018Q3,2018Q3,14,5,0.35714285714285715
Trimble Inc.,TRMB,2018Q4,2018Q4,8,2,0.25
Trimble Inc.,TRMB,2019Q1,2019Q1,11,3,0.2727272727272727
Trimble Inc.,TRMB,2019Q2,2019Q2,10,5,0.5
Trimble Inc.,TRMB,2019Q3,2019Q3,13,7,0.5384615384615384
Trimble Inc.,TRMB,2019Q4,2019Q4,6,2,0.3333333333333333
Trimble Inc.,TRMB,2020Q1,2020Q1,3,1,0.3333333333333333
Trimble Inc.,TRMB,2020Q2,2020Q2,12,7,0.5833333333333334
Trimble Inc.,TRMB,2020Q3,2020Q3,9,3,0.3333333333333333
Trimble Inc.,TRMB,2020Q4,2020Q4,8,5,0.625
Trimble Inc.,TRMB,2021Q1,2021Q1,6,2,0.3333333333333333
Trimble Inc.,TRMB,2021Q2,2021Q2,5,3,0.6
Trimble Inc.,TRMB,2021Q3,2021Q3,4,2,0.5
Trimble Inc.,TRMB,2021Q4,2021Q4,10,3,0.3
Trimble Inc.,TRMB,2022Q1,2022Q1,4,1,0.25
Trimble Inc.,TRMB,2022Q2,2022Q2,2,2,1.0
Trimble Inc.,TRMB,2022Q3,2022Q3,6,2,0.3333333333333333
Trimble Inc.,TRMB,2022Q4,2022Q4,8,4,0.5
Trimble Inc.,TRMB,2023Q1,2023Q1,5,4,0.8
Trimble Inc.,TRMB,2023Q2,2023Q2,4,1,0.25
Trimble Inc.,TRMB,2023Q3,2023Q3,7,4,0.5714285714285714
Trimble Inc.,TRMB,2023Q4,2023Q4,9,5,0.5555555555555556
Twilio Inc.,TWLO,2016Q1,2016Q1,9,6,0.6666666666666666
Twilio Inc.,TWLO,2016Q2,2016Q2,12,7,0.5833333333333334
Twilio Inc.,TWLO,2016Q3,2016Q3,4,0,0.0
Twilio Inc.,TWLO,2016Q4,2016Q4,8,6,0.75
Twilio Inc.,TWLO,2017Q1,2017Q1,7,2,0.2857142857142857
Twilio Inc.,TWLO,2017Q2,2017Q2,6,5,0.8333333333333334
Twilio Inc.,TWLO,2017Q3,2017Q3,2,1,0.5
Twilio Inc.,TWLO,2017Q4,2017Q4,4,2,0.5
Twilio Inc.,TWLO,2018Q1,2018Q1,7,2,0.2857142857142857
Twilio Inc.,TWLO,2018Q2,2018Q2,7,5,0.7142857142857143
Twilio Inc.,TWLO,2018Q3,2018Q3,5,3,0.6
Twilio Inc.,TWLO,2018Q4,2018Q4,3,1,0.3333333333333333
Twilio Inc.,TWLO,2019Q1,2019Q1,8,4,0.5
Twilio Inc.,TWLO,2019Q2,2019Q2,4,3,0.75
Twilio Inc.,TWLO,2019Q3,2019Q3,2,0,0.0
Twilio Inc.,TWLO,2019Q4,2019Q4,7,4,0.5714285714285714
Twilio Inc.,TWLO,2020Q1,2020Q1,6,3,0.5
Twilio Inc.,TWLO,2020Q2,2020Q2,9,2,0.2222222222222222
Twilio Inc.,TWLO,2020Q3,2020Q3,7,4,0.5714285714285714
Twilio Inc.,TWLO,2020Q4,2020Q4,4,3,0.75
Twilio Inc.,TWLO,2021Q1,2021Q1,5,2,0.4
Twilio Inc.,TWLO,2021Q2,2021Q2,5,0,0.0
Twilio Inc.,TWLO,2021Q3,2021Q3,5,3,0.6
Twilio Inc.,TWLO,2021Q4,2021Q4,6,5,0.8333333333333334
Twilio Inc.,TWLO,2022Q1,2022Q1,8,5,0.625
Twilio Inc.,TWLO,2022Q2,2022Q2,4,3,0.75
Twilio Inc.,TWLO,2022Q3,2022Q3,6,3,0.5
Twilio Inc.,TWLO,2022Q4,2022Q4,4,3,0.75
Twilio Inc.,TWLO,2023Q1,2023Q1,8,3,0.375
Twilio Inc.,TWLO,2023Q2,2023Q2,12,7,0.5833333333333334
Twilio Inc.,TWLO,2023Q3,2023Q3,12,7,0.5833333333333334
Twilio Inc.,TWLO,2023Q4,2023Q4,12,6,0.5
"Uber Technologies, Inc.",UBER,2016Q1,2016Q1,2,2,1.0
"Uber Technologies, Inc.",UBER,2016Q2,2016Q2,3,3,1.0
"Uber Technologies, Inc.",UBER,2016Q3,2016Q3,5,4,0.8
"Uber Technologies, Inc.",UBER,2016Q4,2016Q4,4,3,0.75
"Uber Technologies, Inc.",UBER,2017Q1,2017Q1,10,5,0.5
"Uber Technologies, Inc.",UBER,2017Q2,2017Q2,7,5,0.7142857142857143
"Uber Technologies, Inc.",UBER,2017Q3,2017Q3,11,7,0.6363636363636364
"Uber Technologies, Inc.",UBER,2017Q4,2017Q4,23,17,0.7391304347826086
"Uber Technologies, Inc.",UBER,2018Q1,2018Q1,17,13,0.7647058823529411
"Uber Technologies, Inc.",UBER,2018Q2,2018Q2,30,21,0.7
"Uber Technologies, Inc.",UBER,2018Q3,2018Q3,32,29,0.90625
"Uber Technologies, Inc.",UBER,2018Q4,2018Q4,38,27,0.7105263157894737
"Uber Technologies, Inc.",UBER,2019Q1,2019Q1,40,23,0.575
"Uber Technologies, Inc.",UBER,2019Q2,2019Q2,35,27,0.7714285714285715
"Uber Technologies, Inc.",UBER,2019Q3,2019Q3,45,39,0.8666666666666667
"Uber Technologies, Inc.",UBER,2019Q4,2019Q4,43,33,0.7674418604651163
"Uber Technologies, Inc.",UBER,2020Q1,2020Q1,21,19,0.9047619047619048
"Uber Technologies, Inc.",UBER,2020Q2,2020Q2,34,29,0.8529411764705882
"Uber Technologies, Inc.",UBER,2020Q3,2020Q3,33,33,1.0
"Uber Technologies, Inc.",UBER,2020Q4,2020Q4,26,21,0.8076923076923077
"Uber Technologies, Inc.",UBER,2021Q1,2021Q1,26,22,0.8461538461538461
"Uber Technologies, Inc.",UBER,2021Q2,2021Q2,32,24,0.75
"Uber Technologies, Inc.",UBER,2021Q3,2021Q3,27,20,0.7407407407407407
"Uber Technologies, Inc.",UBER,2021Q4,2021Q4,23,19,0.8260869565217391
"Uber Technologies, Inc.",UBER,2022Q1,2022Q1,24,15,0.625
"Uber Technologies, Inc.",UBER,2022Q2,2022Q2,22,18,0.8181818181818182
"Uber Technologies, Inc.",UBER,2022Q3,2022Q3,23,22,0.9565217391304348
"Uber Technologies, Inc.",UBER,2022Q4,2022Q4,25,21,0.84
"Uber Technologies, Inc.",UBER,2023Q1,2023Q1,19,16,0.8421052631578947
"Uber Technologies, Inc.",UBER,2023Q2,2023Q2,26,23,0.8846153846153846
"Uber Technologies, Inc.",UBER,2023Q3,2023Q3,33,27,0.8181818181818182
"Uber Technologies, Inc.",UBER,2023Q4,2023Q4,23,18,0.782608695652174
"UiPath, Inc.",PATH,2020Q2,2020Q2,1,0,0.0
"UiPath, Inc.",PATH,2020Q4,2020Q4,1,1,1.0
"UiPath, Inc.",PATH,2021Q1,2021Q1,3,3,1.0
"UiPath, Inc.",PATH,2021Q2,2021Q2,3,3,1.0
"UiPath, Inc.",PATH,2021Q3,2021Q3,8,8,1.0
"UiPath, Inc.",PATH,2021Q4,2021Q4,6,6,1.0
"UiPath, Inc.",PATH,2022Q1,2022Q1,7,6,0.8571428571428571
"UiPath, Inc.",PATH,2022Q2,2022Q2,19,18,0.9473684210526315
"UiPath, Inc.",PATH,2022Q3,2022Q3,11,11,1.0
"UiPath, Inc.",PATH,2022Q4,2022Q4,14,14,1.0
"UiPath, Inc.",PATH,2023Q1,2023Q1,12,11,0.9166666666666666
"UiPath, Inc.",PATH,2023Q2,2023Q2,11,11,1.0
"UiPath, Inc.",PATH,2023Q3,2023Q3,13,12,0.9230769230769231
"UiPath, Inc.",PATH,2023Q4,2023Q4,21,20,0.9523809523809523
Unisys Corporation,UIS,2016Q1,2016Q1,2,1,0.5
Unisys Corporation,UIS,2016Q2,2016Q2,14,8,0.5714285714285714
Unisys Corporation,UIS,2016Q3,2016Q3,11,6,0.5454545454545454
Unisys Corporation,UIS,2016Q4,2016Q4,12,7,0.5833333333333334
Unisys Corporation,UIS,2017Q1,2017Q1,9,2,0.2222222222222222
Unisys Corporation,UIS,2017Q2,2017Q2,10,8,0.8
Unisys Corporation,UIS,2017Q3,2017Q3,8,5,0.625
Unisys Corporation,UIS,2017Q4,2017Q4,13,4,0.3076923076923077
Unisys Corporation,UIS,2018Q1,2018Q1,4,2,0.5
Unisys Corporation,UIS,2018Q2,2018Q2,6,2,0.3333333333333333
Unisys Corporation,UIS,2018Q3,2018Q3,3,1,0.3333333333333333
Unisys Corporation,UIS,2018Q4,2018Q4,6,3,0.5
Unisys Corporation,UIS,2019Q1,2019Q1,1,1,1.0
Unisys Corporation,UIS,2019Q2,2019Q2,4,1,0.25
Unisys Corporation,UIS,2019Q3,2019Q3,8,4,0.5
Unisys Corporation,UIS,2019Q4,2019Q4,9,4,0.4444444444444444
Unisys Corporation,UIS,2020Q1,2020Q1,2,1,0.5
Unisys Corporation,UIS,2020Q2,2020Q2,7,2,0.2857142857142857
Unisys Corporation,UIS,2020Q3,2020Q3,7,2,0.2857142857142857
Unisys Corporation,UIS,2020Q4,2020Q4,12,8,0.6666666666666666
Unisys Corporation,UIS,2021Q1,2021Q1,2,2,1.0
Unisys Corporation,UIS,2021Q2,2021Q2,3,2,0.6666666666666666
Unisys Corporation,UIS,2021Q3,2021Q3,3,2,0.6666666666666666
Unisys Corporation,UIS,2021Q4,2021Q4,5,4,0.8
Unisys Corporation,UIS,2022Q1,2022Q1,2,1,0.5
Unisys Corporation,UIS,2022Q2,2022Q2,2,2,1.0
Unisys Corporation,UIS,2022Q3,2022Q3,3,3,1.0
Unisys Corporation,UIS,2022Q4,2022Q4,3,2,0.6666666666666666
Unisys Corporation,UIS,2023Q1,2023Q1,1,0,0.0
Unisys Corporation,UIS,2023Q2,2023Q2,1,1,1.0
Unisys Corporation,UIS,2023Q3,2023Q3,1,1,1.0
Unisys Corporation,UIS,2023Q4,2023Q4,2,2,1.0
Unity Technologies SF,U,2019Q2,2019Q2,1,0,0.0
Unity Technologies SF,U,2022Q2,2022Q2,17,16,0.9411764705882353
Unity Technologies SF,U,2022Q3,2022Q3,39,27,0.6923076923076923
Unity Technologies SF,U,2022Q4,2022Q4,15,9,0.6
Unity Technologies SF,U,2023Q1,2023Q1,8,7,0.875
Unity Technologies SF,U,2023Q2,2023Q2,12,11,0.9166666666666666
Unity Technologies SF,U,2023Q3,2023Q3,8,7,0.875
Unity Technologies SF,U,2023Q4,2023Q4,4,3,0.75
Universal Electronics Inc.,UEIC,2016Q1,2016Q1,11,3,0.2727272727272727
Universal Electronics Inc.,UEIC,2016Q2,2016Q2,13,3,0.23076923076923078
Universal Electronics Inc.,UEIC,2016Q3,2016Q3,14,3,0.21428571428571427
Universal Electronics Inc.,UEIC,2016Q4,2016Q4,9,5,0.5555555555555556
Universal Electronics Inc.,UEIC,2017Q1,2017Q1,10,1,0.1
Universal Electronics Inc.,UEIC,2017Q2,2017Q2,14,5,0.35714285714285715
Universal Electronics Inc.,UEIC,2017Q3,2017Q3,14,5,0.35714285714285715
Universal Electronics Inc.,UEIC,2017Q4,2017Q4,13,2,0.15384615384615385
Universal Electronics Inc.,UEIC,2018Q1,2018Q1,7,1,0.14285714285714285
Universal Electronics Inc.,UEIC,2018Q2,2018Q2,4,2,0.5
Universal Electronics Inc.,UEIC,2018Q3,2018Q3,5,1,0.2
Universal Electronics Inc.,UEIC,2018Q4,2018Q4,10,2,0.2
Universal Electronics Inc.,UEIC,2019Q1,2019Q1,8,2,0.25
Universal Electronics Inc.,UEIC,2019Q2,2019Q2,15,4,0.26666666666666666
Universal Electronics Inc.,UEIC,2019Q3,2019Q3,6,2,0.3333333333333333
Universal Electronics Inc.,UEIC,2019Q4,2019Q4,10,2,0.2
Universal Electronics Inc.,UEIC,2020Q1,2020Q1,6,3,0.5
Universal Electronics Inc.,UEIC,2020Q2,2020Q2,5,3,0.6
Universal Electronics Inc.,UEIC,2020Q3,2020Q3,7,2,0.2857142857142857
Universal Electronics Inc.,UEIC,2020Q4,2020Q4,4,2,0.5
Universal Electronics Inc.,UEIC,2021Q1,2021Q1,14,10,0.7142857142857143
Universal Electronics Inc.,UEIC,2021Q2,2021Q2,7,3,0.42857142857142855
Universal Electronics Inc.,UEIC,2021Q3,2021Q3,6,3,0.5
Universal Electronics Inc.,UEIC,2021Q4,2021Q4,6,2,0.3333333333333333
Universal Electronics Inc.,UEIC,2022Q1,2022Q1,6,1,0.16666666666666666
Universal Electronics Inc.,UEIC,2022Q2,2022Q2,12,8,0.6666666666666666
Universal Electronics Inc.,UEIC,2022Q3,2022Q3,9,5,0.5555555555555556
Universal Electronics Inc.,UEIC,2022Q4,2022Q4,7,3,0.42857142857142855
Universal Electronics Inc.,UEIC,2023Q1,2023Q1,12,4,0.3333333333333333
Universal Electronics Inc.,UEIC,2023Q2,2023Q2,19,11,0.5789473684210527
Universal Electronics Inc.,UEIC,2023Q3,2023Q3,16,5,0.3125
Universal Electronics Inc.,UEIC,2023Q4,2023Q4,15,6,0.4
VCE IP Holding Company LLC,DELL,2016Q4,2016Q4,2,1,0.5
VCE IP Holding Company LLC,DELL,2017Q1,2017Q1,3,2,0.6666666666666666
VCE IP Holding Company LLC,DELL,2017Q2,2017Q2,3,1,0.3333333333333333
VCE IP Holding Company LLC,DELL,2017Q3,2017Q3,8,1,0.125
VCE IP Holding Company LLC,DELL,2017Q4,2017Q4,5,2,0.4
VCE IP Holding Company LLC,DELL,2018Q1,2018Q1,9,9,1.0
VCE IP Holding Company LLC,DELL,2018Q2,2018Q2,9,6,0.6666666666666666
VCE IP Holding Company LLC,DELL,2018Q3,2018Q3,13,11,0.8461538461538461
VCE IP Holding Company LLC,DELL,2018Q4,2018Q4,8,5,0.625
VCE IP Holding Company LLC,DELL,2019Q1,2019Q1,6,4,0.6666666666666666
VCE IP Holding Company LLC,DELL,2019Q2,2019Q2,9,6,0.6666666666666666
VCE IP Holding Company LLC,DELL,2019Q3,2019Q3,11,7,0.6363636363636364
VCE IP Holding Company LLC,DELL,2019Q4,2019Q4,7,5,0.7142857142857143
VCE IP Holding Company LLC,DELL,2020Q1,2020Q1,7,6,0.8571428571428571
VCE IP Holding Company LLC,DELL,2020Q2,2020Q2,3,2,0.6666666666666666
VCE IP Holding Company LLC,DELL,2020Q3,2020Q3,1,1,1.0
VCE IP Holding Company LLC,DELL,2021Q1,2021Q1,1,1,1.0
VCE IP Holding Company LLC,DELL,2021Q2,2021Q2,1,0,0.0
VERINT SYSTEMS INC.,VRNT,2016Q1,2016Q1,8,6,0.75
VERINT SYSTEMS INC.,VRNT,2016Q2,2016Q2,8,5,0.625
VERINT SYSTEMS INC.,VRNT,2016Q3,2016Q3,6,5,0.8333333333333334
VERINT SYSTEMS INC.,VRNT,2016Q4,2016Q4,10,8,0.8
VERINT SYSTEMS INC.,VRNT,2017Q1,2017Q1,11,10,0.9090909090909091
VERINT SYSTEMS INC.,VRNT,2017Q2,2017Q2,10,7,0.7
VERINT SYSTEMS INC.,VRNT,2017Q3,2017Q3,8,5,0.625
VERINT SYSTEMS INC.,VRNT,2017Q4,2017Q4,5,4,0.8
VERINT SYSTEMS INC.,VRNT,2018Q1,2018Q1,14,11,0.7857142857142857
VERINT SYSTEMS INC.,VRNT,2018Q2,2018Q2,5,4,0.8
VERINT SYSTEMS INC.,VRNT,2018Q3,2018Q3,13,10,0.7692307692307693
VERINT SYSTEMS INC.,VRNT,2018Q4,2018Q4,12,8,0.6666666666666666
VERINT SYSTEMS INC.,VRNT,2019Q1,2019Q1,5,4,0.8
VERINT SYSTEMS INC.,VRNT,2019Q2,2019Q2,5,3,0.6
VERINT SYSTEMS INC.,VRNT,2019Q3,2019Q3,5,3,0.6
VERINT SYSTEMS INC.,VRNT,2019Q4,2019Q4,11,8,0.7272727272727273
VERINT SYSTEMS INC.,VRNT,2020Q1,2020Q1,11,7,0.6363636363636364
VERINT SYSTEMS INC.,VRNT,2020Q2,2020Q2,10,8,0.8
VERINT SYSTEMS INC.,VRNT,2020Q3,2020Q3,11,8,0.7272727272727273
VERINT SYSTEMS INC.,VRNT,2020Q4,2020Q4,6,5,0.8333333333333334
VERINT SYSTEMS INC.,VRNT,2021Q1,2021Q1,10,8,0.8
VERINT SYSTEMS INC.,VRNT,2021Q2,2021Q2,11,8,0.7272727272727273
VERINT SYSTEMS INC.,VRNT,2021Q3,2021Q3,7,6,0.8571428571428571
VERINT SYSTEMS INC.,VRNT,2021Q4,2021Q4,5,3,0.6
VERINT SYSTEMS INC.,VRNT,2022Q1,2022Q1,5,5,1.0
VERINT SYSTEMS INC.,VRNT,2022Q2,2022Q2,2,2,1.0
VERINT SYSTEMS INC.,VRNT,2022Q3,2022Q3,2,2,1.0
VERINT SYSTEMS INC.,VRNT,2022Q4,2022Q4,1,1,1.0
VERINT SYSTEMS INC.,VRNT,2023Q1,2023Q1,3,3,1.0
VERINT SYSTEMS INC.,VRNT,2023Q2,2023Q2,3,3,1.0
VERINT SYSTEMS INC.,VRNT,2023Q4,2023Q4,2,2,1.0
"VIASAT, INC.",VSAT,2016Q1,2016Q1,14,1,0.07142857142857142
"VIASAT, INC.",VSAT,2016Q2,2016Q2,7,3,0.42857142857142855
"VIASAT, INC.",VSAT,2016Q3,2016Q3,15,3,0.2
"VIASAT, INC.",VSAT,2016Q4,2016Q4,10,2,0.2
"VIASAT, INC.",VSAT,2017Q1,2017Q1,10,2,0.2
"VIASAT, INC.",VSAT,2017Q2,2017Q2,13,4,0.3076923076923077
"VIASAT, INC.",VSAT,2017Q3,2017Q3,12,4,0.3333333333333333
"VIASAT, INC.",VSAT,2017Q4,2017Q4,6,0,0.0
"VIASAT, INC.",VSAT,2018Q1,2018Q1,11,1,0.09090909090909091
"VIASAT, INC.",VSAT,2018Q2,2018Q2,9,1,0.1111111111111111
"VIASAT, INC.",VSAT,2018Q3,2018Q3,16,2,0.125
"VIASAT, INC.",VSAT,2018Q4,2018Q4,13,0,0.0
"VIASAT, INC.",VSAT,2019Q1,2019Q1,14,4,0.2857142857142857
"VIASAT, INC.",VSAT,2019Q2,2019Q2,25,2,0.08
"VIASAT, INC.",VSAT,2019Q3,2019Q3,18,6,0.3333333333333333
"VIASAT, INC.",VSAT,2019Q4,2019Q4,17,2,0.11764705882352941
"VIASAT, INC.",VSAT,2020Q1,2020Q1,22,3,0.13636363636363635
"VIASAT, INC.",VSAT,2020Q2,2020Q2,19,6,0.3157894736842105
"VIASAT, INC.",VSAT,2020Q3,2020Q3,26,5,0.19230769230769232
"VIASAT, INC.",VSAT,2020Q4,2020Q4,14,4,0.2857142857142857
"VIASAT, INC.",VSAT,2021Q1,2021Q1,17,2,0.11764705882352941
"VIASAT, INC.",VSAT,2021Q2,2021Q2,27,3,0.1111111111111111
"VIASAT, INC.",VSAT,2021Q3,2021Q3,23,2,0.08695652173913043
"VIASAT, INC.",VSAT,2021Q4,2021Q4,20,4,0.2
"VIASAT, INC.",VSAT,2022Q1,2022Q1,14,4,0.2857142857142857
"VIASAT, INC.",VSAT,2022Q2,2022Q2,13,5,0.38461538461538464
"VIASAT, INC.",VSAT,2022Q3,2022Q3,14,3,0.21428571428571427
"VIASAT, INC.",VSAT,2022Q4,2022Q4,16,2,0.125
"VIASAT, INC.",VSAT,2023Q1,2023Q1,12,1,0.08333333333333333
"VIASAT, INC.",VSAT,2023Q2,2023Q2,11,1,0.09090909090909091
"VIASAT, INC.",VSAT,2023Q3,2023Q3,17,4,0.23529411764705882
"VIASAT, INC.",VSAT,2023Q4,2023Q4,14,3,0.21428571428571427
"Verisign, Inc.",VRSN,2016Q1,2016Q1,8,4,0.5
"Verisign, Inc.",VRSN,2016Q2,2016Q2,6,5,0.8333333333333334
"Verisign, Inc.",VRSN,2016Q3,2016Q3,5,4,0.8
"Verisign, Inc.",VRSN,2016Q4,2016Q4,5,3,0.6
"Verisign, Inc.",VRSN,2017Q1,2017Q1,6,4,0.6666666666666666
"Verisign, Inc.",VRSN,2017Q2,2017Q2,5,4,0.8
"Verisign, Inc.",VRSN,2017Q3,2017Q3,15,11,0.7333333333333333
"Verisign, Inc.",VRSN,2017Q4,2017Q4,6,5,0.8333333333333334
"Verisign, Inc.",VRSN,2018Q1,2018Q1,5,3,0.6
"Verisign, Inc.",VRSN,2018Q2,2018Q2,7,5,0.7142857142857143
"Verisign, Inc.",VRSN,2018Q3,2018Q3,13,13,1.0
"Verisign, Inc.",VRSN,2018Q4,2018Q4,8,7,0.875
"Verisign, Inc.",VRSN,2019Q1,2019Q1,8,4,0.5
"Verisign, Inc.",VRSN,2019Q2,2019Q2,8,3,0.375
"Verisign, Inc.",VRSN,2019Q3,2019Q3,8,3,0.375
"Verisign, Inc.",VRSN,2019Q4,2019Q4,10,6,0.6
"Verisign, Inc.",VRSN,2020Q1,2020Q1,13,10,0.7692307692307693
"Verisign, Inc.",VRSN,2020Q2,2020Q2,12,9,0.75
"Verisign, Inc.",VRSN,2020Q3,2020Q3,13,11,0.8461538461538461
"Verisign, Inc.",VRSN,2020Q4,2020Q4,7,4,0.5714285714285714
"Verisign, Inc.",VRSN,2021Q1,2021Q1,9,8,0.8888888888888888
"Verisign, Inc.",VRSN,2021Q2,2021Q2,8,5,0.625
"Verisign, Inc.",VRSN,2021Q3,2021Q3,4,2,0.5
"Verisign, Inc.",VRSN,2021Q4,2021Q4,4,2,0.5
"Verisign, Inc.",VRSN,2022Q1,2022Q1,3,3,1.0
"Verisign, Inc.",VRSN,2022Q2,2022Q2,5,3,0.6
"Verisign, Inc.",VRSN,2022Q3,2022Q3,6,4,0.6666666666666666
"Verisign, Inc.",VRSN,2022Q4,2022Q4,6,4,0.6666666666666666
"Verisign, Inc.",VRSN,2023Q1,2023Q1,8,5,0.625
"Verisign, Inc.",VRSN,2023Q2,2023Q2,6,5,0.8333333333333334
"Verisign, Inc.",VRSN,2023Q3,2023Q3,4,3,0.75
"Verisign, Inc.",VRSN,2023Q4,2023Q4,6,2,0.3333333333333333
Verizon Digital Media Services Inc.,VZ,2016Q3,2016Q3,7,6,0.8571428571428571
Verizon Digital Media Services Inc.,VZ,2016Q4,2016Q4,2,2,1.0
Verizon Digital Media Services Inc.,VZ,2017Q1,2017Q1,2,2,1.0
Verizon Digital Media Services Inc.,VZ,2017Q2,2017Q2,3,1,0.3333333333333333
Verizon Digital Media Services Inc.,VZ,2017Q3,2017Q3,10,6,0.6
Verizon Digital Media Services Inc.,VZ,2017Q4,2017Q4,6,2,0.3333333333333333
Verizon Digital Media Services Inc.,VZ,2018Q1,2018Q1,2,1,0.5
